date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:54:01	5157/5157	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/responsive/index-1-thumb.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/responsive/index-1-thumb.png	(from https://html.themehour.net/atek/)
16:54:02	4751/4751	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/responsive/index-2-thumb.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/responsive/index-2-thumb.png	(from https://html.themehour.net/atek/)
16:54:02	5533/5533	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/responsive/index-3-thumb.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/responsive/index-3-thumb.png	(from https://html.themehour.net/atek/)
16:54:02	1498/1498	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/category/cate1.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/category/cate1.png	(from https://html.themehour.net/atek/)
16:54:02	2242/2242	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/category/cate2.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/category/cate2.png	(from https://html.themehour.net/atek/)
16:54:03	1880/1880	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/category/cate3.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/category/cate3.png	(from https://html.themehour.net/atek/)
16:54:03	1787/1787	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/category/cate4.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/category/cate4.png	(from https://html.themehour.net/atek/)
16:54:03	7217/7217	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/category/cate5.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/category/cate5.png	(from https://html.themehour.net/atek/)
16:54:03	2198/2198	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/category/cate6.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/category/cate6.png	(from https://html.themehour.net/atek/)
16:54:03	2595/2595	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/category/cate-shape.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/category/cate-shape.png	(from https://html.themehour.net/atek/)
16:54:04	69431/69431	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/about.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/about.jpg	(from https://html.themehour.net/atek/)
16:54:04	50977/50977	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/about.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/about.html	(from https://html.themehour.net/atek/)
16:54:04	90423/90423	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/blog.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/blog.jpg	(from https://html.themehour.net/atek/)
16:54:04	33996/33996	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/blog.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/blog.html	(from https://html.themehour.net/atek/)
16:54:05	114879/114879	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/blog-2.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/blog-2.jpg	(from https://html.themehour.net/atek/)
16:54:05	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Feb%202026%2011:24:03%20GMT	https://html.themehour.net/atek/demo/blog-2.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/blog-2.html	(from https://html.themehour.net/atek/)
16:54:05	81769/81769	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/blog-details.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/blog-details.jpg	(from https://html.themehour.net/atek/)
16:54:05	36143/36143	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/blog-details.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/blog-details.html	(from https://html.themehour.net/atek/)
16:54:05	95039/95039	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/service.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/service.jpg	(from https://html.themehour.net/atek/)
16:54:06	35384/35384	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/service.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/service.html	(from https://html.themehour.net/atek/)
16:54:06	77457/77457	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/service-details.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/service-details.jpg	(from https://html.themehour.net/atek/)
16:54:06	29872/29872	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/service-details.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/service-details.html	(from https://html.themehour.net/atek/)
16:54:06	80001/80001	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/team-guide.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/team-guide.jpg	(from https://html.themehour.net/atek/)
16:54:06	37127/37127	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/team-guide.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/team-guide.html	(from https://html.themehour.net/atek/)
16:54:07	57300/57300	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/team-guider-details.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/team-guider-details.jpg	(from https://html.themehour.net/atek/)
16:54:07	32241/32241	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/team-guider-details.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/team-guider-details.html	(from https://html.themehour.net/atek/)
16:54:07	108628/108628	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/case-study.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/case-study.jpg	(from https://html.themehour.net/atek/)
16:54:07	31011/31011	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/case-study.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/case-study.html	(from https://html.themehour.net/atek/)
16:54:08	83474/83474	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/case-study-details.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/case-study-details.jpg	(from https://html.themehour.net/atek/)
16:54:08	32367/32367	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/case-study-details.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/case-study-details.html	(from https://html.themehour.net/atek/)
16:54:08	53101/53101	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/shop.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/shop.jpg	(from https://html.themehour.net/atek/)
16:54:08	42843/42843	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/shop.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/shop.html	(from https://html.themehour.net/atek/)
16:54:09	48588/48588	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/shop-details.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/shop-details.jpg	(from https://html.themehour.net/atek/)
16:54:09	44291/44291	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/shop-details.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/shop-details.html	(from https://html.themehour.net/atek/)
16:54:09	42541/42541	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/cart.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/cart.jpg	(from https://html.themehour.net/atek/)
16:54:09	30995/30995	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/cart.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/cart.html	(from https://html.themehour.net/atek/)
16:54:09	33170/33170	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/checkout.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/checkout.jpg	(from https://html.themehour.net/atek/)
16:54:10	33687/33687	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/checkout.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/checkout.html	(from https://html.themehour.net/atek/)
16:54:10	42090/42090	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/wishlist.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/wishlist.jpg	(from https://html.themehour.net/atek/)
16:54:10	31208/31208	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/wishlist.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/wishlist.html	(from https://html.themehour.net/atek/)
16:54:10	56662/56662	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/career.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/career.jpg	(from https://html.themehour.net/atek/)
16:54:11	37171/37171	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/career.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/career.html	(from https://html.themehour.net/atek/)
16:54:11	59048/59048	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/career-details.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/career-details.jpg	(from https://html.themehour.net/atek/)
16:54:11	33609/33609	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/career-details.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/career-details.html	(from https://html.themehour.net/atek/)
16:54:11	74650/74650	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/contact.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/contact.jpg	(from https://html.themehour.net/atek/)
16:54:11	29067/29067	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/contact.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/contact.html	(from https://html.themehour.net/atek/)
16:54:12	96923/96923	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/contact-2.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/contact-2.jpg	(from https://html.themehour.net/atek/)
16:54:12	29717/29717	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/contact-2.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/contact-2.html	(from https://html.themehour.net/atek/)
16:54:13	32583/32583	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/faq.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/faq.html	(from https://html.themehour.net/atek/)
16:54:13	51096/51096	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/faq.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/faq.jpg	(from https://html.themehour.net/atek/)
16:54:13	38007/38007	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/price.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/price.html	(from https://html.themehour.net/atek/)
16:54:13	56451/56451	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/error.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/error.jpg	(from https://html.themehour.net/atek/)
16:54:13	73178/73178	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/pages/price.jpg	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/pages/price.jpg	(from https://html.themehour.net/atek/)
16:54:13	26417/26417	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Sep%202025%2017:17:03%20GMT	https://html.themehour.net/atek/demo/error.html	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/demo/error.html	(from https://html.themehour.net/atek/)
16:54:14	7095/7095	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/theme-feature/fea-bg-mask.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/theme-feature/fea-bg-mask.png	(from https://html.themehour.net/atek/)
16:54:14	27066/27066	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/theme-feature/feature-1-2.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/theme-feature/feature-1-2.png	(from https://html.themehour.net/atek/)
16:54:15	146270/146270	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/theme-feature/feature-1-3.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/theme-feature/feature-1-3.png	(from https://html.themehour.net/atek/)
16:54:15	339407/339407	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2017:17:02%20GMT	https://html.themehour.net/atek/assets/img/theme-feature/feature-1.png	D:/php/laravel/abc/public/assets/templates/atek/html.themehour.net/atek/assets/img/theme-feature/feature-1.png	(from https://html.themehour.net/atek/)
